listingId,title,price,area_sqft,bhk,bathrooms,parking,location,city,latitude,longitude,floor_number,total_floors,furnishing,facing,age_years,possession_category,possession_date,is_under_construction,project_name,posted_date,propertyType,saleTag,data_source
21034436,3 BHK Flat,6500000.0,1074.0,3.0,2,2,"Bisuvanahalli, Bengaluru",Bengaluru,13.228578,77.548027,4.0,7.0,Unfurnished,North,11.0,Ready to Move,,False,Provident Welworth City,2026-09-02,resale,Resale,Real
21106825,3 BHK Flat,22000000.0,1720.0,3.0,3,1,"RMZ Galleria Residences, Yelahanka Satellite Town",Bengaluru,13.090158,77.584496,3.0,12.0,Semi Furnished,East,1.0,Ready to Move,,False,Capstone Flowing Tree,2026-09-12,resale,Resale,Real
21131215,3 BHK Flat,28100000.0,1748.0,3.0,3,1,"Pantarapalya, Nayandahalli",Bengaluru,12.94031,77.5252,2.0,22.0,Semi Furnished,North,4.0,Ready to Move,,False,Sattva Divinity,2026-09-17,resale,Resale,Real
21131469,2 BHK Flat,5400000.0,750.0,2.0,2,1,"Bluejay Ardley, Venkatapura, Kambipura",Bengaluru,12.883161,77.472244,3.0,3.0,Semi Furnished,North,3.0,Ready to Move,,False,VBHC Palmhaven I,2026-09-17,resale,Resale,Real
21046068,2 BHK Flat,5100000.0,915.0,2.0,2,1,"BEML Cooperative Society Layout, Bengaluru",Bengaluru,12.811885,77.783623,3.0,3.0,Semi Furnished,South,8.0,Ready to Move,,False,Shriram Smrithi,2026-09-03,resale,Resale,Real
20228143,2 BHK Flat,8900000.0,885.0,2.0,2,0,"Chaithanya Samarth, Bommenahalli",Bengaluru,13.07164,77.73542,5.0,13.0,Unfurnished,East,1.0,Ready to Move,,False,Shriram WYT Field,2026-08-21,resale,Resale,Real
21051530,2 BHK Flat,10000000.0,1280.0,2.0,2,1,"Nagnolia Park, Nagondanahalli",Bengaluru,12.96969,77.7648518,2.0,11.0,Fully Furnished,North-East,7.0,Ready to Move,,False,BM Magnolia Park by BM Developers,2026-09-04,resale,Resale,Real
21098740,2 BHK Flat,13000000.0,1300.0,2.0,2,1,"Aditya Layout, RR Nagar",Bengaluru,12.929192,77.526058,2.0,5.0,Semi Furnished,East,1.0,Ready to Move,,False,,2026-09-11,resale,Resale,Real
20786696,2 BHK Flat,12500000.0,1052.0,2.0,2,2,"Someshwara Layout, Doddakannelli",Bengaluru,12.903411,77.707367,5.0,12.0,Semi Furnished,West,8.0,Ready to Move,,False,,2026-07-27,resale,Resale,Real
21119850,2 BHK Flat,7000000.0,1092.0,2.0,2,1,"Sai Sree Layout, Parappana Agrahara",Bengaluru,12.877709,77.655373,4.0,4.0,Semi Furnished,Unknown,10.0,Ready to Move,,False,Ri Elegance,2026-09-15,resale,Resale,Real
20366622,3 BHK Flat,24200000.0,1828.0,3.0,3,1,"Kodathi, Bengaluru",Bengaluru,12.889948,77.716301,3.0,13.0,Unfurnished,Unknown,4.0,Ready to Move,,False,Assetz 63 Degree East Tower B,2026-06-01,resale,Resale,Real
20972194,2 BHK Flat,13000000.0,1280.0,2.0,2,1,"Halasahalli, Bengaluru",Bengaluru,12.931368,77.741859,9.0,9.0,Unfurnished,Unknown,7.0,Ready to Move,,False,Saroj Harmony,2026-08-22,resale,Resale,Real
18723686,2 BHK Flat,13400000.0,1204.0,2.0,2,1,"Devasthanagalu, Varthur",Bengaluru,12.932368,77.741669,10.0,23.0,Semi Furnished,East,5.0,Ready to Move,,False,Candeur Landmark,2026-06-26,resale,Resale,Real
21131498,3 BHK Flat,11500000.0,1415.0,3.0,2,1,"Duo Marvel Layout, Anantapura",Bengaluru,13.118435,77.572647,4.0,5.0,Semi Furnished,East,10.0,Ready to Move,,False,President Leon,2026-09-17,resale,Resale,Real
20545648,3 BHK Flat,14600000.0,1401.0,3.0,2,1,"Gummanahalli, Bengaluru",Bengaluru,13.144026,77.684334,2.0,21.0,Unfurnished,West,11.0,Ready to Move,,False,Brigade El Dorado,2026-06-24,resale,Resale,Real
21048595,2 BHK Flat,13500000.0,1430.0,2.0,2,0,"Sri Ammembal Subbarao Pai Nagar, Sahakara Nagar",Bengaluru,13.066576,77.57869,1.0,4.0,Unfurnished,Unknown,15.0,Ready to Move,,False,Arya Krishna Mansion,2026-09-04,resale,Resale,Real
20513619,2 BHK Flat,12600000.0,960.0,2.0,2,0,"Eastwood Township, Kasavanahalli",Bengaluru,12.903612,77.670272,2.0,9.0,Semi Furnished,West,7.0,Ready to Move,,False,,2026-09-20,resale,Resale,Real
20798179,2 BHK Flat,11000000.0,850.0,2.0,2,1,"Bidare Agraha, Bengaluru",Bengaluru,13.037164,77.751762,9.0,12.0,Semi Furnished,East,4.0,Ready to Move,,False,SLV Central Park,2026-07-28,resale,Resale,Real
20320817,2 BHK Flat,9000000.0,972.0,2.0,2,1,"Utsav Raaga, Kannuru",Bengaluru,13.09662,77.647377,4.0,13.0,Semi Furnished,South,9.0,Ready to Move,,False,Kolte Patil Raaga,2026-05-26,resale,Resale,Real
20798160,3 BHK Flat,15000000.0,1200.0,3.0,3,1,"Bidare Agraha, Bengaluru",Bengaluru,13.037164,77.751762,1.0,12.0,Semi Furnished,East,4.0,Ready to Move,,False,SLV Central Park,2026-07-28,resale,Resale,Real
20934549,3 BHK Flat,26000000.0,1400.0,3.0,2,1,"Panathur, Bengaluru",Bengaluru,12.935909,77.70546,1.0,12.0,Unfurnished,East,1.0,Ready to Move,,False,Prestige Green Gables,2026-08-17,resale,Resale,Real
21089567,2 BHK Flat,6300000.0,906.0,2.0,2,1,"Gunjur, Bengaluru",Bengaluru,12.920897,77.734879,2.0,4.0,Semi Furnished,East,5.0,Ready to Move,,False,Signature Crest,2026-09-10,resale,Resale,Real
20384647,2 BHK Flat,5200000.0,904.0,2.0,2,1,"BEML Cooperative Society Layout, Bengaluru",Bengaluru,12.811885,77.783623,2.0,3.0,Semi Furnished,West,9.0,Ready to Move,,False,Shriram Smrithi,2026-06-03,resale,Resale,Real
20584418,3 BHK Flat,14600000.0,1100.0,3.0,3,1,"Gummanahalli, Bengaluru",Bengaluru,13.144026,77.684334,7.0,21.0,Unfurnished,Unknown,11.0,Ready to Move,,False,Brigade El Dorado,2026-06-29,resale,Resale,Real
20417409,2 BHK Flat,12100000.0,970.0,2.0,2,1,"Gummanahalli, Bengaluru",Bengaluru,13.142496,77.684395,15.0,21.0,Semi Furnished,Unknown,3.0,Ready to Move,,False,Prestige Finsbury Park,2026-06-08,resale,Resale,Real
20964145,2 BHK Flat,11000000.0,1077.0,2.0,2,2,"Phase 5, Chikkanayakanahalli, Choodasandra",Bengaluru,12.889397,77.695328,6.0,12.0,Unfurnished,North,,Upcoming,2026-08-21,True,,2026-08-21,resale,Resale,Real
21085113,4 BHK Flat,36100000.0,2829.0,4.0,4,1,"Venugopal Reddy Layout, Arakere",Bengaluru,12.884906,77.604889,1.0,17.0,Unfurnished,West,2.0,Ready to Move,,False,Keya Spring,2026-09-09,resale,Resale,Real
20440947,2 BHK Flat,8600000.0,1014.0,2.0,2,1,"Gulimangala, Bengaluru",Bengaluru,12.83243,77.702957,5.0,6.0,Semi Furnished,East,2.0,Ready to Move,,False,Shriram Liberty Square,2026-06-10,resale,Resale,Real
21120134,2 BHK Flat,8500000.0,950.0,2.0,2,1,"Stage 1, Indira Nagar",Bengaluru,12.983262,77.639252,2.0,4.0,Semi Furnished,East,25.0,Ready to Move,,False,Ramya Residency,2026-09-15,resale,Resale,Real
20785626,3 BHK Flat,18500000.0,1380.0,3.0,2,1,"Suma Dhura Eden Garden, Chikkabana Halli",Bengaluru,13.027815,77.75161,9.0,14.0,Semi Furnished,West,4.0,Ready to Move,,False,Sumadhura Eden Garden,2026-07-27,resale,Resale,Real
20318252,3 BHK Flat,14800000.0,1549.0,3.0,3,1,"Varthur, Bengaluru",Bengaluru,12.935135,77.744507,11.0,12.0,Semi Furnished,West,9.0,Ready to Move,,False,Candeur Rise,2026-05-25,resale,Resale,Real
20533189,3 BHK Flat,14700000.0,1332.0,3.0,2,1,"Hosahalli, Bengaluru",Bengaluru,13.146092,77.638924,1.0,13.0,Unfurnished,East,2.0,Ready to Move,,False,Purva Zenium,2026-06-23,resale,Resale,Real
19355512,3 BHK Flat,11000000.0,1149.0,3.0,3,1,"Kattanallur, Sannatammanahalli",Bengaluru,13.053889,77.764305,4.0,9.0,Semi Furnished,East,1.0,Ready to Move,,False,SBR Keerthiprime,2026-07-09,resale,Resale,Real
21008351,2 BHK Flat,12700000.0,1076.0,2.0,2,1,"Gunjur Palya, Bengaluru",Bengaluru,12.914004,77.714597,7.0,8.0,Semi Furnished,South,3.0,Ready to Move,,False,,2026-08-29,resale,Resale,Real
20759064,2 BHK Flat,13500000.0,1150.0,2.0,2,2,"Silver Springs Layout, Munnekollal",Bengaluru,12.954336,77.711731,1.0,4.0,Semi Furnished,North,8.0,Ready to Move,,False,Sai Purvi Mithila,2026-07-23,resale,Resale,Real
19687785,2 BHK Flat,14900000.0,1245.0,2.0,2,1,"Doddakannelli, Bengaluru",Bengaluru,12.907241,77.699455,1.0,13.0,Semi Furnished,North,9.0,Ready to Move,,False,Mana Uber Verdant,2026-06-03,resale,Resale,Real
20899477,2 BHK Flat,13899999.999999998,1006.0,2.0,2,1,"Balagere, Bengaluru",Bengaluru,12.939517,77.730667,2.0,14.0,Semi Furnished,West,7.0,Ready to Move,,False,Sobha Dream Acres,2026-08-11,resale,Resale,Real
21055847,3 BHK Flat,14700000.0,1374.0,3.0,3,1,"Hunasamaranahalli, Bengaluru",Bengaluru,13.150013,77.618881,14.0,14.0,Semi Furnished,North,1.0,Ready to Move,,False,Mahaveer Celesse,2026-09-05,resale,Resale,Real
21134535,3 BHK Flat,32500000.0,1500.0,3.0,3,1,"Hadosiddapura, Carmelaram",Bengaluru,12.897297,77.702621,13.0,18.0,Semi Furnished,East,3.0,Ready to Move,,False,Sobha Royal Pavilion,2026-09-17,resale,Resale,Real
20785492,2 BHK Flat,13700000.000000002,1247.0,2.0,2,1,"Kaikondrahalli, Bengaluru",Bengaluru,12.915269,77.676628,1.0,7.0,Semi Furnished,South,18.0,Ready to Move,,False,Puravankara Purva Sunshine,2026-07-27,resale,Resale,Real
20381487,3 BHK Flat,26000000.0,1864.0,3.0,3,1,"Dommasandra, Bengaluru",Bengaluru,12.8776,77.764,17.0,30.0,Semi Furnished,South,1.0,Ready to Move,,False,Meridian Park at The Prestige City,2026-06-03,resale,Resale,Real
21073058,2 BHK Flat,11399999.999999998,1269.0,2.0,2,1,"Narayanapura, Bengaluru",Bengaluru,13.060921,77.641747,1.0,12.0,Semi Furnished,West,10.0,Ready to Move,,False,Brigade Altamont,2026-09-08,resale,Resale,Real
19786715,2 BHK Flat,5200000.0,933.0,2.0,2,1,"Dasanapura, Bengaluru",Bengaluru,13.07312,77.436302,2.0,11.0,Semi Furnished,Unknown,5.0,Ready to Move,,False,Tata New Haven,2026-09-21,resale,Resale,Real
20220056,2 BHK Flat,9700000.0,976.0,2.0,2,1,"Gummanahalli, Bengaluru",Bengaluru,13.142496,77.684395,15.0,21.0,Unfurnished,East,3.0,Ready to Move,,False,Prestige Finsbury Park,2026-05-13,resale,Resale,Real
21032651,2 BHK Flat,8500000.0,904.0,2.0,2,1,"Gummanahalli, Bengaluru",Bengaluru,13.146309,77.675018,23.0,29.0,Unfurnished,West,1.0,Ready to Move,,False,Godrej Ananda,2026-09-02,resale,Resale,Real
20283478,4 BHK Flat,38000000.0,2200.0,4.0,4,2,"Bileshivale, Bengaluru",Bengaluru,13.052491,77.677544,23.0,29.0,Fully Furnished,East,1.0,Ready to Move,,False,Total Environment In That Quiet Earth Bangalore,2026-09-05,resale,Resale,Real
21053858,3 BHK Flat,44000000.0,1945.0,3.0,3,1,"Sahakara Nagar, Bengaluru",Bengaluru,13.070527,77.592422,12.0,14.0,Fully Furnished,East,,Upcoming,2026-09-10,True,L And T Olivia At Raintree Boulevard,2026-09-04,resale,Resale,Real
21151652,3 BHK Flat,11399999.999999998,1259.0,3.0,2,1,"Shriram Sameeksha, Singapura",Bengaluru,13.072396,77.535912,6.0,7.0,Semi Furnished,East,6.0,Ready to Move,,False,Shriram Sameeksha,2026-09-20,resale,Resale,Real
21071355,3 BHK Flat,17500000.0,1508.0,3.0,3,1,"Bhoganhalli, Bengaluru",Bengaluru,12.92906,77.69487,7.0,8.0,Semi Furnished,Unknown,8.0,Ready to Move,,False,Sandeep Square,2026-09-07,resale,Resale,Real
20976450,3 BHK Flat,6300000.0,1082.0,3.0,2,1,"Kambipura, Bengaluru",Bengaluru,12.887001,77.46888,3.0,12.0,Semi Furnished,Unknown,9.0,Ready to Move,,False,Provident Sunworth City,2026-08-23,resale,Resale,Real
20978797,3 BHK Flat,22000000.0,1843.0,3.0,3,1,"Gunjur Village, Bengaluru",Bengaluru,12.924086,77.733711,2.0,21.0,Unfurnished,North,,Ready to Move,,False,Rohan Ekanta,2026-08-23,resale,Resale,Real
21138239,4 BHK Flat,28500000.0,2113.0,4.0,4,1,"Iblur Village, Bellandur",Bengaluru,12.924679,77.66452,1.0,10.0,Semi Furnished,West,10.0,Ready to Move,,False,Corporate Suncity Apartments,2026-09-18,resale,Resale,Real
19189488,3.5 BHK Flat,42500000.0,1935.0,3.5,4,1,"Sahakara Nagar, Bengaluru",Bengaluru,13.072914,77.589081,1.0,14.0,Semi Furnished,West,,Ready to Move,,False,L And T Olivia At Raintree Boulevard Cluster 7,2026-09-09,resale,Resale,Real
21105521,4 BHK Flat,31500000.0,1910.0,4.0,4,1,"Dream Meadows, Brookefield",Bengaluru,12.96057,77.729347,7.0,13.0,Unfurnished,East,,Upcoming,2029-12-25,True,Sumadhura Edition,2026-09-12,resale,Resale,Real
19839250,2 BHK Flat,14000000.0,1250.0,2.0,2,1,"Channasandra Layout, Srinivaspura",Bengaluru,12.902748,77.516642,11.0,12.0,Unfurnished,North,1.0,Ready to Move,,False,Elegant Hermitage,2026-07-01,resale,Resale,Real
21118278,2 BHK Flat,5500000.0,914.0,2.0,2,1,"BEML Cooperative Society Layout, Bengaluru",Bengaluru,12.811885,77.783623,3.0,4.0,Semi Furnished,South,10.0,Ready to Move,,False,Shriram Smrithi,2026-09-14,resale,Resale,Real
21106955,4 BHK Flat,30299999.999999996,2410.0,4.0,3,1,"Kodathi, Bengaluru",Bengaluru,12.889948,77.716301,7.0,16.0,Unfurnished,West,3.0,Ready to Move,,False,Assetz 63 Degree East Tower B,2026-09-12,resale,Resale,Real
21047179,2 BHK Flat,6500000.0,925.0,2.0,2,2,"Vasanthapura, Subramanyapura",Bengaluru,12.892142,77.551659,1.0,5.0,Semi Furnished,Unknown,7.0,Ready to Move,,False,Siri Siri Madhavi Enclave,2026-09-03,resale,Resale,Real
21131420,2 BHK Flat,6200000.0,1034.0,2.0,2,1,"BEML Cooperative Society Layout, Bengaluru",Bengaluru,12.811885,77.783623,1.0,10.0,Semi Furnished,North,10.0,Ready to Move,,False,Shriram Smrithi,2026-09-17,resale,Resale,Real
21118275,2 BHK Flat,5500000.0,914.0,2.0,2,1,"BEML Cooperative Society Layout, Bengaluru",Bengaluru,12.811885,77.783623,3.0,4.0,Semi Furnished,South,10.0,Ready to Move,,False,Shriram Smrithi,2026-09-14,resale,Resale,Real
20972231,2 BHK Flat,7300000.0,1165.0,2.0,2,1,"Nagondanahalli, Bengaluru",Bengaluru,12.96986,77.763351,0.0,5.0,Semi Furnished,Unknown,10.0,Ready to Move,,False,Sekhar Hyde Park,2026-08-22,resale,Resale,Real
20150979,2 BHK Flat,9400000.0,1164.0,2.0,2,1,"3G Homes Crimson Layout, Kadugodi",Bengaluru,12.984815,77.763519,2.0,4.0,Semi Furnished,East,10.0,Ready to Move,,False,ARK Serene County,2026-05-04,resale,Resale,Real
20890378,2 BHK Flat,15000000.0,1300.0,2.0,2,2,"Boodihal, Bengaluru",Bengaluru,13.227672,77.72271,7.0,8.0,Fully Furnished,Unknown,8.0,Ready to Move,,False,Brigade Deodar,2026-08-10,resale,Resale,Real
20860015,2 BHK Flat,13200000.0,1284.0,2.0,2,1,"Halasahalli, Bengaluru",Bengaluru,12.931368,77.741859,9.0,9.0,Unfurnished,East,6.0,Ready to Move,,False,Saroj Harmony,2026-08-06,resale,Resale,Real
20677775,4 BHK Flat,58000000.0,3793.0,4.0,5,2,"Chikkabana Halli, Bengaluru",Bengaluru,13.01932,77.75749,15.0,19.0,Unfurnished,North,,Ready to Move,,False,Prestige Park Grove,2026-07-11,resale,Resale,Real
21086496,2 BHK Flat,13000000.0,1260.0,2.0,2,2,"G Muniyappa Garden, Cox Town",Bengaluru,12.993906,77.625341,2.0,5.0,Semi Furnished,Unknown,10.0,Ready to Move,,False,,2026-09-09,resale,Resale,Real
20879991,3 BHK Flat,27599999.999999996,1761.0,3.0,3,2,"3G Homes Crimson Layout, Kadugodi",Bengaluru,12.98584,77.759438,13.0,19.0,Semi Furnished,East,8.0,Ready to Move,,False,Alembic Urban Forest,2026-08-08,resale,Resale,Real
21072996,3 BHK Flat,16000000.0,1455.0,3.0,2,1,"Kalena Agrahara, Bengaluru",Bengaluru,12.867452,77.594009,4.0,13.0,Semi Furnished,East,13.0,Ready to Move,,False,Ajmera Green Acres,2026-09-08,resale,Resale,Real
20220060,2 BHK Flat,11000000.0,998.0,2.0,2,1,"Gummanahalli, Bengaluru",Bengaluru,13.142496,77.684395,0.0,20.0,Semi Furnished,North,3.0,Ready to Move,,False,Prestige Finsbury Park,2026-05-13,resale,Resale,Real
21121486,3 BHK Flat,29000000.0,1650.0,3.0,3,1,"Chansandra, Bengaluru",Bengaluru,12.979901,77.759872,6.0,17.0,Unfurnished,South,,Upcoming,2027-12-27,True,Prestige Elm Park,2026-09-15,resale,Resale,Real
21104210,3 BHK Flat,30000000.0,1705.0,3.0,2,1,"Lords Steps Layout, Panathur",Bengaluru,12.932613,77.712646,7.0,16.0,Unfurnished,East,1.0,Ready to Move,,False,Sobha Neopolis,2026-09-12,resale,Resale,Real
20798115,3 BHK Flat,20800000.0,1506.0,3.0,3,1,"Balagere, Bengaluru",Bengaluru,12.9358,77.723503,7.0,21.0,Unfurnished,East,,Upcoming,2026-11-20,True,Sobha Sentosa,2026-07-28,resale,Resale,Real
18474534,3.5 BHK Flat,25500000.0,1907.0,3.5,3,2,"Konadasapura, Bengaluru",Bengaluru,13.048278,77.751625,10.0,32.0,Unfurnished,Unknown,,Upcoming,2026-06-25,True,Godrej Woodscapes,2026-06-25,resale,Resale,Real
21105509,3 BHK Flat,27000000.0,1570.0,3.0,3,1,"Dream Meadows, Brookefield",Bengaluru,12.96057,77.729347,6.0,13.0,Unfurnished,East,,Upcoming,2029-12-25,True,Sumadhura Edition,2026-09-12,resale,Resale,Real
21052530,2 BHK Flat,8500000.0,1250.0,2.0,2,1,"Hennur, Bengaluru",Bengaluru,13.0356211037745,77.6445114168451,0.0,5.0,Semi Furnished,North,9.0,Ready to Move,,False,VMR Geminis Signature,2026-09-04,resale,Resale,Real
20509609,2 BHK Flat,15000000.0,1096.0,2.0,2,1,"Suma Dhura Eden Garden, Chikkabana Halli",Bengaluru,13.027815,77.75161,10.0,14.0,Semi Furnished,South,4.0,Ready to Move,,False,Sumadhura Eden Garden,2026-06-19,resale,Resale,Real
21015402,3 BHK Flat,21500000.0,1458.0,3.0,3,1,"Phase 1, Kartik Nagar",Bengaluru,12.9757,77.706757,7.0,10.0,Semi Furnished,East,11.0,Ready to Move,,False,Bren Avalon,2026-08-30,resale,Resale,Real
20862782,3 BHK Flat,11100000.000000002,1575.0,3.0,3,0,"Gullakaipura, Bengaluru",Bengaluru,12.9425646350422,77.7680274576715,2.0,4.0,Unfurnished,East,,Ready to Move,,False,Mithila Splendor,2026-08-06,resale,Resale,Real
21134440,3 BHK Flat,30000000.0,1765.0,3.0,2,1,"Garebhavipalya, GB Palya",Bengaluru,12.890266,77.637138,19.0,19.0,Semi Furnished,West,3.0,Ready to Move,,False,Puravankara Westend,2026-09-17,resale,Resale,Real
20554832,3 BHK Flat,19900000.0,1700.0,3.0,3,1,"Rohan Iksha, Bhoganhalli",Bengaluru,12.927627,77.69857,6.0,14.0,Unfurnished,East,,Upcoming,2026-11-19,True,Rohan Iksha,2026-09-11,resale,Resale,Real
21005619,3 BHK Flat,9900000.0,1537.0,3.0,2,2,"Yelenahalli, Akshayanagar",Bengaluru,12.862931,77.615387,4.0,10.0,Semi Furnished,West,7.0,Ready to Move,,False,GR Queens Pride,2026-08-28,resale,Resale,Real
20483208,2 BHK Flat,14000000.0,1169.0,2.0,2,1,"Buena Vista, Bommenahalli",Bengaluru,13.064485,77.739922,4.0,21.0,Semi Furnished,South,4.0,Ready to Move,,False,Brigade Buena Vista,2026-06-16,resale,Resale,Real
20558746,3 BHK Flat,32500000.0,1973.0,3.0,3,2,"BDA Colony, Jeevan Bima Nagar",Bengaluru,12.960173,77.658142,5.0,9.0,Semi Furnished,North,16.0,Ready to Move,,False,Salarpuria Sattva Splendor,2026-08-27,resale,Resale,Real
21025287,3 BHK Flat,14600000.0,1569.0,3.0,3,1,"Kattanallur, Sannatammanahalli",Bengaluru,13.053889,77.764305,4.0,9.0,Semi Furnished,East,1.0,Ready to Move,,False,SBR Keerthiprime,2026-09-01,resale,Resale,Real
19794659,2 BHK Flat,16299999.999999998,1216.0,2.0,2,2,"Gunjur Village, Bengaluru",Bengaluru,12.930076,77.740082,2.0,28.0,Semi Furnished,East,6.0,Ready to Move,,False,Prestige Lakeside Habitat,2026-06-15,resale,Resale,Real
21073001,2 BHK Flat,20000000.0,1172.0,2.0,2,1,"Rohan Iksha, Bhoganhalli",Bengaluru,12.927627,77.69857,2.0,14.0,Semi Furnished,West,5.0,Ready to Move,,False,Rohan Iksha,2026-09-08,resale,Resale,Real
20656935,2 BHK Flat,14300000.0,1259.0,2.0,2,1,"Varthur, Bengaluru",Bengaluru,12.933015,77.743301,11.0,23.0,Semi Furnished,East,6.0,Ready to Move,,False,Candeur Signature,2026-07-09,resale,Resale,Real
20073657,4 BHK Flat,32799999.999999996,2370.0,4.0,4,2,"Rachenahalli, Jakkur",Bengaluru,13.065,77.617996,4.0,14.0,Unfurnished,North,,Upcoming,2026-09-11,True,TVS Isle Of Trees,2026-09-10,resale,Resale,Real
20841039,3 BHK Flat,14800000.0,1375.0,3.0,3,1,"V S Reddy Colony, Kadugodi",Bengaluru,12.991229,77.761375,13.0,14.0,Unfurnished,West,,Ready to Move,,False,United Sai Green Woods Phase 1,2026-08-03,resale,Resale,Real
21085024,2 BHK Flat,17000000.0,1200.0,2.0,2,1,"Venugopal Reddy Layout, Arakere",Bengaluru,12.884906,77.604889,0.0,17.0,Unfurnished,West,2.0,Ready to Move,,False,Keya Spring,2026-09-09,resale,Resale,Real
21025441,3 BHK Flat,18700000.0,1660.0,3.0,3,1,"Hosahalli, Bengaluru",Bengaluru,13.146567,77.638603,14.0,15.0,Unfurnished,East,4.0,Ready to Move,,False,Godrej Aqua,2026-09-01,resale,Resale,Real
20940416,3 BHK Flat,16000000.0,1192.0,3.0,2,1,"Kodathi, Bengaluru",Bengaluru,12.889948,77.716301,12.0,14.0,Unfurnished,East,3.0,Ready to Move,,False,Assetz 63 Degree East Tower B,2026-08-18,resale,Resale,Real
16590112,4 BHK Flat,37500000.0,2646.0,4.0,4,3,"Green Glen Layout, Bellandur",Bengaluru,12.923278,77.668015,15.0,16.0,Semi Furnished,Unknown,5.0,Ready to Move,,False,DNR Reflection,2026-09-12,resale,Resale,Real
20442119,3.5 BHK Flat,21300000.0,1742.0,3.5,2,1,"Cheemasandra, Bengaluru",Bengaluru,13.06287,77.7397,3.0,18.0,Unfurnished,North,,Upcoming,2027-12-01,True,Brigade Calista,2026-06-11,resale,Resale,Real
16592690,3 BHK Flat,43900000.0,2195.0,3.0,3,3,"Adarsh Palm Retreat, Bellandur",Bengaluru,12.916202,77.689941,5.0,13.0,Semi Furnished,South,10.0,Ready to Move,,False,Adarsh Palm Retreat Daffodils,2026-09-12,resale,Resale,Real
20114340,3 BHK Flat,20900000.0,1619.0,3.0,3,2,"V. Kallahalli, Bengaluru",Bengaluru,12.878448,77.771454,22.0,29.0,Unfurnished,Unknown,,Upcoming,2026-07-23,True,The Prestige City Avalon Park,2026-07-23,resale,Resale,Real
21084632,4 BHK Flat,26000000.0,1745.0,4.0,3,1,"Cheemasandra, Bengaluru",Bengaluru,13.06287,77.7397,14.0,18.0,Unfurnished,East,,Upcoming,2027-12-01,True,Brigade Calista,2026-09-09,resale,Resale,Real
20841315,2.5 BHK Flat,13600000.000000002,1329.0,2.5,2,1,"Janatha Colony, Doddakannelli",Bengaluru,12.90612,77.695908,2.0,4.0,Semi Furnished,East,8.0,Ready to Move,,False,Astro Maison Douce,2026-08-03,resale,Resale,Real
21139354,3 BHK Flat,27500000.0,2050.0,3.0,3,1,"Phase 7, Arakere",Bengaluru,12.886455,77.589973,19.0,19.0,Semi Furnished,Unknown,14.0,Ready to Move,,False,L And T South City,2026-09-18,resale,Resale,Real
21006818,3 BHK Flat,12400000.0,1650.0,3.0,2,1,"Rukmaiah Layout, Hulimavu",Bengaluru,12.877451,77.614326,5.0,6.0,Fully Furnished,Unknown,12.0,Ready to Move,,False,Excel Isiri Stone Creek,2026-08-28,resale,Resale,Real
19831791,4 BHK Flat,36000000.0,2500.0,4.0,3,3,"Sri Balaji Krupa Layout, Kothnur Narayanapura",Bengaluru,13.063644,77.636053,34.0,34.0,Unfurnished,West,,Ready to Move,,False,Purva Atmosphere,2026-07-02,resale,Resale,Real
20037089,4 BHK Flat,35000000.0,2420.0,4.0,4,2,"Sri Balaji Krupa Layout, R.K. Hegde Nagar",Bengaluru,13.069581,77.633171,30.0,35.0,Unfurnished,North,1.0,Ready to Move,,False,Purva Atmosphere,2026-07-20,resale,Resale,Real
20954017,3 BHK Flat,12000000.0,1326.0,3.0,3,1,"Dinnuru, KSRTC Colony",Bengaluru,12.711371,77.700935,0.0,3.0,Semi Furnished,East,2.0,Ready to Move,,False,Confident Snow Flake,2026-08-20,resale,Resale,Real
20215150,3 BHK Flat,14200000.0,1106.0,3.0,2,1,"Thirumalashettyhally, Bengaluru",Bengaluru,12.992734,77.806007,6.0,12.0,Semi Furnished,North,1.0,Ready to Move,,False,Provident Capella,2026-05-12,resale,Resale,Real
21055019,3 BHK Flat,21600000.0,1542.0,3.0,3,1,"Uttarahalli -Manavarthekaval, Bengaluru",Bengaluru,12.867845,77.523033,13.0,14.0,Semi Furnished,West,2.0,Ready to Move,,False,Prestige Primrose Hills,2026-09-05,resale,Resale,Real
19830296,3 BHK Flat,24000000.0,1655.0,3.0,3,1,"Gunjur Village, Bengaluru",Bengaluru,12.930076,77.740082,8.0,26.0,Semi Furnished,Unknown,6.0,Ready to Move,,False,Prestige Lakeside Habitat,2026-06-24,resale,Resale,Real
20984128,2 BHK Flat,11000000.0,1081.0,2.0,2,2,"Phase 5, Chikkanayakanahalli, Choodasandra",Bengaluru,12.889698,77.695557,6.0,12.0,Unfurnished,East,4.0,Ready to Move,,False,Mana Macasa Emerald,2026-08-24,resale,Resale,Real
21077693,3 BHK Flat,26800000.0,1740.0,3.0,3,1,"Glen Classic, Devinagar",Bengaluru,13.052839,77.574203,6.0,18.0,Semi Furnished,East,,Upcoming,2026-09-08,True,Hiranandani Glen Gate,2026-09-08,resale,Resale,Real
19856688,3 BHK Flat,26200000.0,1563.0,3.0,2,1,"Hosapalya, Kudlu Gate",Bengaluru,12.889577,77.640076,13.0,23.0,Semi Furnished,East,7.0,Ready to Move,,False,Sattva Cadenza,2026-06-24,resale,Resale,Real
